-397.8616,997.3999,Water,Sulfolane,
453.4841,-463.0383,Water,Nndimethylacetamide,
933.6195,-802.5279,Water,Morpholine,
548.2453,89.0444,Water,nbutanol,
-370.3689,1635.7568,Water,OneFourbutanediol,
489.1312,-286.7611,Water,TwoThreebutanediol,
-346.2827,900.5916,Water,diethylenegylcol,
537.7334,-36.221,Water,Furfural,
-56.5403,-97.5005,Water,Pyridine,
-801.2765,1402.6755,Water,nMethylpyrrolidone,
819.6231,-223.7898,Water,Threemethylbutanol,
-178.9352,1021.7979,Water,TwomethylTwobutanol,
712.2793,-382.5734,Water,Phenol,
-91.7122,485.3384,Water,Aniline,
-657.2675,1253.468,Water,Twomethylpyridine,
1280.6209,-655.1387,Water,Threemethylpyridine,
-358.5748,333.911,Water,Fourmethylpyridine,
-334.1695,857.6208,Water,Phenylhydrazine,
316.6082,95.0342,Water,Cyclohexanone,
-56.9399,1043.7692,Water,Mesityloxide,
-286.8493,1023.7144,Water,Cyclohexanol,
394.2396,756.4163,Water,nButylacetate,
-351.0861,1188.5242,Water,Diacetonealcohol,
-9.7248,802.6348,Water,Onehexanol,
-172.0599,1138.3704,Water,Twohexanol,
-178.571,670.1422,Water,Twobutoxyethanol,
83.4921,304.0167,Water,Benzylalcohol,
-497.9465,893.7955,Water,Two6dimethylpyridinr,
-250.5667,1438.236,Water,Isopentylacetate,
234.4706,641.1422,Water,Acetophenone,
-847.2235,663.5428,Water,Quinoline,
-310.5637,1655.4649,Water,Isopropylbenzene,
1653.8373,-379.2679,Halothane,Methanol,
319.3243,-34.2606,Methanol,Formamide,
-0.26,471,Methane,Acetone,
-2.01,604,Methane,Propane,
-2.05,731,Methane,nButane,
-1.32,509,Methane,nPentane,
-0.38,473,Methane,Benzene,
-0.06,94,Methane,nHexane,
-0.24,150,Methane,nDecane,
264.89,-112.61,Ethane,nHeptane,
1,1,iButane,nButane,
266.31,-22.83,nPentane,Acetone,
230.64,-5.86,nHexane,NitroEthane,
283.76,34.82,nHexane,Aniline,
-138.84,162.13,nHexane,Methylcyclop,
34.27,4.3,nHexane,Toluene,
245.42,-135.93,nHeptane,Benzene,
122.21,-55.81,nHeptane,Benzene,
108.24,-72.96,nHeptane,Toluene,
333.48,-30.98,nOctane,NitroEthane,
1107.44,-166.18,nOctane,iPropanol,
236.48,10.66,TwoTwoFourTrimethylpentane,NitroEthane,
410.08,-4.98,TwoTwoFourTrimethylpentane,Furfural,
80.91,-27.13,TwoTwoFourTrimethylpentane,Benzene,
141.01,-112.66,TwoTwoFourTrimethylpentane,Cyclohexane,
141.11,-94.6,TwoTwoFourTrimethylpentane,Toluene,
1137.2,-201.82,nDecane,nPropanol,
1430.77,-259.67,nDecane,nButanol,
1074.76,-207.27,nDecane,iPropanol,
15.19,33.15,Cyclopentane,Benzene,
56.47,-6.47,Methylcyclopentane,Benzene,
89.77,-48.05,Methylcyclopentane,Toluene,
517.19,105.01,Cyclohexane,NitroMethan,
1284.75,-173.42,Cyclohexane,nPropanol,
1393.11,-196.9,Cyclohexane,nButanol,
-32.57,88.26,Cyclohexane,Benzene,
144.37,-118.82,Cyclohexane,Methylcyclop,
172.73,-145.56,Cyclohexane,nHexane,
83.67,-44.04,Cyclohexane,Toluene,
-76.36,98.22,Cyclohexane,Heptane,
210.35,-134.19,MethylCyclohexane,Toluene,
-23.03,35.11,Onebutene,iButane,
126.71,-98.63,Onebutene,Propane,
-23.03,35.11,Onebutene,nButane,
1222.95,-107.26,OneHexene,Ethanol,
350.47,-226.16,Benzene,TwoButanone,
928.9,-181.24,Benzene,nButanol,
-77.13,132.43,Benzene,nHexane,
-220.57,330.69,Benzene,Toluene,
2057.42,115.13,Benzene,Water,
74.87,244.12,Toluene,Furfural,
3.94,218,Hydrogen,Methanol,
3.23,218,Hydrogen,Acetone,
1.97,810,Hydrogen,Benzene,
2.99,-4,Hydrogen,nHexane,
2.09,765,Hydrogen,mXylene,
-0.05,1646,Hydrogen,nOctane,
9.97,-880,Hydrogen,Water,
0.68,1344,Hydrogen,Ammonia,
-1.67,814,Nitrogen,nButane,
0.07,336,Nitrogen,nHexane,
3.76,913,Nitrogen,Water,
-3.35,2098,Nitrogen,Ammonia,
0.83,552,Carbonmonoxide,Methanol,
0.48,408,Carbonmonoxide,Acetone,
-1.04,1062,Carbonmonoxide,Benzene,
-3.38,1878,Carbonmonoxide,nOctane,
458.43,-212.77,Acetaldehyde,AceticAcid,
-117.74,243.51,Acetaldehyde,VinylAcetat,
-92.32,246.68,Acetone,CarbonTetra,
-171.71,93.96,Acetone,Chloroform,
-176.38,261.53,Acetone,Acetonitrile,
359.1,-96.9,Acetone,Methanol,
461.81,-262.3,Acetone,AceticAcid,
404.49,-131.25,Acetone,Ethanol,
